Artikelnummer|Hersteller-Artikelnummer|EAN|Hersteller|Bezeichnung|Kategorie 1|HEK|Lagerbestand|Image|Deep-Link
100124365| |4016138553611|CONRAD ENERGY|"Kamera-Akku Conrad energy ersetzt Original-Akku NP-FH70 7.2 V 1300 mAh"|hoh|25,20|3|http://admin.next.hoh.de/media/image/thumbnail//1010173_ba41186a625837ce20d535e7723f4b5f_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1010173
100125836|1268667|2050002451452|RENKFORCE|"Renkforce Untertisch Alu 8 mm fÃ¼r FrÃ¤sumbau passend fÃ¼r renkforce RF1000"|hoh|35,71|101||http://www.hoh.de/detail/index/sArticle/1032374
10154654|CN054AE#BGX|0886111749027|HP|"HP Tinte Nr 933XL (CN054AE) cyan bis zu 825 Seiten"|hoh|9,16|5|http://admin.next.hoh.de/media/image/thumbnail//591751_8252d3b17907821728f00d162fc6057b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/591751
10156041|673.15|4211125673154|Beurer|"Beurer Pulsuhr PM 26"|hoh|20,92|35|http://admin.next.hoh.de/media/image/thumbnail//608571_dd52374f25ce05d67deda063599ade3a_720x600.jpg|http://www.hoh.de/detail/index/sArticle/608571
101437572|L-7113YT|2050000393716|KINGBRIGHT|"LED bedrahtet Gelb Rund 5 mm 40 mcd 20 Â° 20 mA 2.1 V Kingbright L-7113YT"|hoh|0,17|274|http://admin.next.hoh.de/media/image/thumbnail//1013587_0998627f01857321190b71c916565439_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013587
101437639|264738|2050001835932|ROSENBERGER|"N-Steckverbinder Buchse, Einbau vertikal 50 &#8486; Rosenberger 53K401-200N5 1 St."|hoh|10,59|121|http://admin.next.hoh.de/media/image/thumbnail//1013602_508d96081ebc2ac1019b86c9ccc3be69_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013602
101437706|00404015|4001985507795|inakustik|"Cinch Audio Anschlusskabel [2x Cinch-Stecker - 2x Cinch-Stecker] 1.50 m Blau, Silber vergoldete Stec"|hoh|31,92|4|http://admin.next.hoh.de/media/image/thumbnail//1013614_067f5f2b6a39640a00e040e39f231ea0_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013614
101438021|11090601|4013902150243|SPELSBERG|"Installations-GehÃ¤use Polystyrol (EPS) Licht-Grau (RAL 7035) 180 x 110 x 111 Spelsberg PS 1811-11 1 "|hoh|13,10|37|http://admin.next.hoh.de/media/image/thumbnail//1013659_0c0f6b7647c0cf1a1fb567bbd91c2eed_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013659
101438056|MPXA4100A6U|2050000007958|FREESCALE|"SMD-Drucksensor Freescale Semiconductor MPXA4100A6U 20 - 105 kPa"|hoh|19,00|50|http://admin.next.hoh.de/media/image/thumbnail//1013666_2673ad1c8068446800f9cbe129395fb5_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013666
101438275|00425015|4001985508228|sonstige|"HDMI Anschlusskabel [1x HDMI-Stecker 1x HDMI-Stecker] 1.50 m Blau, Silber Inakustik"|hoh|20,08|2|http://admin.next.hoh.de/media/image/thumbnail//1013701_7a4fc767456bb4fd1a50a7ae17f9160a_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013701
10143829|TXX3550|4260101738332|Musicman|"Technaxx MusicManÂ® Docking Soundstation fÃ¼r iPhone/iPod GrÃ¼n"|hoh|19,31|5|http://admin.next.hoh.de/media/image/thumbnail//467081_cca648f7ae10e110bd1ca53ccd0a3147_720x600.jpg|http://www.hoh.de/detail/index/sArticle/467081
101529321|DVR-S21LBK|0884938220248|Pioneer|"Pioneer DVR S21LBK - Laufwerk - DVDÂ±RW (Â±R DL)"|hoh|18,45|35||http://www.hoh.de/detail/index/sArticle/1004422
100126359|5047-A05B|4014619776306|Good Connections|"Kabel SATA 6 GB/s Anschlusskabel 0,5m gerade - gerade blau mit Verriegelung"|hoh|2,73|19|http://admin.next.hoh.de/media/image/thumbnail//1034831_4607214e5903ac1b59eee724c8d90cc6555f208043dbd_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1033930
100128711|Raspberry Pi 2|4250236810768|Raspberry Pi Foundation|"Raspberry Pi 2"|hoh|33,52|2818|http://admin.next.hoh.de/media/image/thumbnail//be37551743777f52df0e3ea8a5dabc36_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1032502
100129318|BDM4065UC/00|8712581727543|Philips|"Philips Brilliance BDM4065UC 40"" LED-Monitor 4K (3ms, 300cd/m2, 2xHDMI, VGA, DisplayPort, Mini"|hoh|595,80|6|http://admin.next.hoh.de/media/image/thumbnail//1032947_eddd7bfc00ddb05beb3989b85649a5ca_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1032947
100129647| |4016138862065|Conrad|"USB 2.0 Anschlusskabel [1x USB 2.0 Stecker A - 1x USB 2.0 Stecker Micro-B] 1 m Schwarz SuperSoft-Umm"|hoh|9,24|320|http://admin.next.hoh.de/media/image/thumbnail//1010275_387255e82464a17f392c1bbe93909610_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1010275
100129967|SDSDQUAN-008G-G4A|0619659123024|Sandisk|"SanDisk Ultra Android 8GB MicroSDHC 48MB/s Class 10 UHS-I + Adapter"|hoh|7,13|1|http://admin.next.hoh.de/media/image/thumbnail//db905e05677943027033bb0aa7a13b84555f20c9bf009_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1033970
10155930|112322|4031169123602|Invento|"Invento Calypso II Rainbow R2F Zweileiner Lenkdrachen"|hoh|14,27|31||http://www.hoh.de/detail/index/sArticle/607271
101537730|942-000031|5099206041912|Logitech|"Logitech Joystick Extreme 3D Pro USB PC schwarz silber"|hoh|38,18|51|http://admin.next.hoh.de/media/image/thumbnail//dc96b4f7183131041fdacba14307b609_720x600.jpg|http://www.hoh.de/detail/index/sArticle/996639
101527534|PLA3B1|5410329566586|Velleman|"Velleman Filament PLA3B1 PLA Kunststoff 3mm Schwarz 1kg"|hoh|29,24|71|http://admin.next.hoh.de/media/image/thumbnail//1004778_51c594be076f134fceb85594d919067e_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1004778
101438492|1104716|4023037047165|MAC AUDIO|"2-Wege Einbaulautsprecher-Set 280 W Mac Audio MPE 16.2"|hoh|25,20|8|http://admin.next.hoh.de/media/image/thumbnail//1013756_26ab6df8a6903010565282c9d3d7a96b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013756
101438546|KPUS-58FD-14TR-K767|2050001533951|sonstige|"Ultraschall-Sensor KPUS-58FD-14TR-K767 48 kHz (Ã x H) 14 mm x 9 mm"|hoh|2,90|702|http://admin.next.hoh.de/media/image/thumbnail//1013763_8e3ecc8a10185214e95712d36ddf89ec_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013763
101438613|TLVY 4200|2050000069123|VISHAY|"Hintergrundbeleuchtungs-LED Vishay TLVY 4200 Gelb"|hoh|0,19|1401|http://admin.next.hoh.de/media/image/thumbnail//1013772_76a7ea2d7603a630c60de500d5e2fe6b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013772
101438671|Q65110A2153|2050001711847|OSRAM COMPONENTS|"SMD-LED PLCC2 Super-Rot 112 mcd 120 Â° 20 mA 2 V Osram Components LS T676"|hoh|0,11|1873|http://admin.next.hoh.de/media/image/thumbnail//1013781_e9184bd074beb8bfb817b80b7a2b97a0_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013781
101438712|19422235M|2050000010248|CML|"LED-Signalleuchte GrÃ¼n 230 V/AC 3 mA CML 19422235M"|hoh|10,61|42|http://admin.next.hoh.de/media/image/thumbnail//1013792_8988ebdac5758f52130eed38473ca3f8_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013792
101438739| |4005127105399|AIV|"Autoradio-Einbaublende Fiat Bravo/Brava"|hoh|5,46|2|http://admin.next.hoh.de/media/image/thumbnail//1013802_0f742d003a57281b63ad871ccf74ae59_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013802
101438898| |4260140574083|Becker|"Becker Ready 70LMU NavigationsgerÃ¤t 18 cm 7 Zoll Europa"|hoh|184,70|5|http://admin.next.hoh.de/media/image/thumbnail//1013835_0a4b3c9f2b1abefae3ad3394c592e94e_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013835
101439177|B2632.5000|2050000069567|sonstige|"LED-Fassung Kunststoff Passend fÃ¼r LED 3 mm B2632.5000"|hoh|0,60|1082|http://admin.next.hoh.de/media/image/thumbnail//1013887_a46ffb92cccf5b598fa33aa56af43490_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013887
10143939|ST500DM002|7636490030598|Seagate|"Seagate Barracuda 7200.14 500GB SATA 6Gb/s 16MB 7200rpm"|hoh|40,55|4|http://admin.next.hoh.de/media/image/thumbnail//469411_ad2cd51c658c653ebc4d134e7fd57994_720x600.jpg|http://www.hoh.de/detail/index/sArticle/469411
10152754|8293|5702015146227|Lego|"LEGOÂ® Technic 8293 - Power Functions Tuning-Set"|hoh|24,33|15||http://www.hoh.de/detail/index/sArticle/562341
100130099|BLKNUC5I5MYHE|0675901307802|Intel|"Intel NUC Kit 49mm NUC5i5MYHE (i5-5300U 2xSO-DIMM 1x 2.5''+1xM.2 HD5500) schwarz grau"|hoh|377,00|1|http://admin.next.hoh.de/media/image/thumbnail//88e742063e6baf683cc41b6f37b69491555f213bcd345_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1034026
100130101|BOXNUC5I3RYK|5032037066280|Intel|"Intel NUC Kit NUC5i3RYK i3-5010U schwarz grau (BOXNUC5I3RYK)"|hoh|232,65|5|http://admin.next.hoh.de/media/image/thumbnail//86220c401beb9d05fad1c24fce486dfe555f2143b8fc6_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1034028
100130148|GB-BXI5H-5200|4719331241841|Gigabyte|"Gigabyte BRIX 47mm (i3-5010U 2xSO-DIMM 1x 2.5'' + 1xmSATA) (GB-BXi3H-5010) KOPIE"|hoh|328,31|2|http://admin.next.hoh.de/media/image/thumbnail//25ec7df208dd7cd57591c6ee77f74a16555f21914541b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1034051
100130258|A00024288|6438158720749|Microsoft|"Microsoft Lumia 640 Dual-SIM Cyan"|hoh|113,40|11|http://admin.next.hoh.de/media/image/thumbnail//1034054_4e94e5542352915ac2866940d2d9b283555f219f965fe_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1034059
101548090|HTS721010A9E630|4016138835335|Hitachi|"HITACHI Travelstar 7K1000, 2.5 1TB, SATA/600, 7200RPM, 32MB cache (HTS721010A9E630)"|hoh|54,54|35|http://admin.next.hoh.de/media/image/thumbnail//e055d0c26d13babc72a205c0cbe8f58a_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1028706
10153595|6021561|4034303014224|Intenso|"Intenso Memory Case 1TB weiÃ 2,5"" USB 3.0"|hoh|50,34|3|http://admin.next.hoh.de/media/image/thumbnail//568971_3b065b812f2c2fc375de10cb9913f6ff_720x600.jpg|http://www.hoh.de/detail/index/sArticle/568971
101531606|100197|4016138859812|GERMAN REPRAP|"Filament German RepRap 100197 PLA Kunststoff 3 mm Leucht-Orange 2.1 kg"|hoh|56,29|4|http://admin.next.hoh.de/media/image/thumbnail//1008249_a9411c095551265b01e8172864a559d5_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1008249
10153173|532172|0090159321729|Maisto|"Maisto Ford Pick-Up F-350 + Harley EL Knucklehead 1:24 Model"|hoh|14,24|2||http://www.hoh.de/detail/index/sArticle/565601
101561043|H16-6L|4012386130703|transmedia|"my Wall Wandhalter fÃ¼r Beamer bis 15kg"|hoh|37,73|1|http://admin.next.hoh.de/media/image/thumbnail//1032981_6281a0f09ed8a9809766f76865d93404_720x600.png|http://www.hoh.de/detail/index/sArticle/1032981
10153184|536055|0090159360551|Maisto|"Maisto - Mercedes 500K Maharadjah 1:18 Model"|hoh|28,56|2||http://www.hoh.de/detail/index/sArticle/565551
101439506|70113168|2050001164520|BARTHELME|"LED-Lampe E10 Blau 60 V/DC, 60 V/AC 0.3 lm Barthelme 70113168"|hoh|2,78|50||http://www.hoh.de/detail/index/sArticle/1013956
101439715| |4005127411063|AIV|"AUTORADIO-ADAPTERKABEL AUDI/PEUGEOT/SKOD"|hoh|16,29|34|http://admin.next.hoh.de/media/image/thumbnail//1013998_d933576fedc575bff4448122ccf49894_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1013998
101439938|DK-1521-0025/Y|4016032288565|sonstige|"RJ45 Netzwerk Anschlusskabel CAT 5e F/UTP [1x RJ45-Stecker - 1x RJ45-Stecker] 0.25 m Gelb UL-zertifi"|hoh|2,02|89|http://admin.next.hoh.de/media/image/thumbnail//1014035_ac34127ee9166c16c6578e7d375986ba_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014035
101439967|2000042|2050001243799|LEDXON|"LED-Streifen flexibel, vergossen 12 V/DC 1000 mm Kalt-WeiÃ 6500 K ledxon 2000042"|hoh|27,61|17|http://admin.next.hoh.de/media/image/thumbnail//1014037_a324e56d0f0bf0a2ec23586407495955_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014037
101440197|40170|2050001734907|HELUKABEL|"Videokabel GrÃ¼n Meterware Helukabel"|hoh|1,00|66|http://admin.next.hoh.de/media/image/thumbnail//1014076_33766db4143bbb33c0dbb07252a79ead_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014076
101528588| |4016138311013|sonstige|"ZZ Conrad SATA Y-Strom-Adapterkabel"|hoh|7,47|1780|http://admin.next.hoh.de/media/image/thumbnail//94fb7d632a4866a422942cb5df0f09a1_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1003459
101549855|555471|811127014005 |GUNNAR OPTIKS|"Gamer-Brille Gunnar Optiks SteelSeries DESMO Onyx, Bernstein"|hoh|78,07|5|http://admin.next.hoh.de/media/image/thumbnail//c93a7f8833de5fcc787c3ee459f54b48_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1006293
100131453| |4016138458718|CONRAD ENERGY|"Kamera-Akku Conrad energy ersetzt Original-Akku EN-EL3E 7.4 V 1300 mAh"|hoh|21,00|35|http://admin.next.hoh.de/media/image/thumbnail//1010306_fc2fe9ebca16e2af539bd9499136b9ab_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1010306
101536743|CN551A#BEF|0885631849095|HP|"HP Officejet 100 Mobile Tintenstrahl A4 Farbe"|hoh|197,27|23|http://admin.next.hoh.de/media/image/thumbnail//152867574eb0c82d32205052eeab4f75_720x600.jpg|http://www.hoh.de/detail/index/sArticle/996926
10156309|KVR16S11/8|0740617207019|Kingston|"Kingston SO-DIMM 8GB PC3-12800 DDR3-1600 Value RAM"|hoh|35,64|1|http://admin.next.hoh.de/media/image/thumbnail//ec9eb27e01b5294979c4ae9d3ec6988f_720x600.jpg|http://www.hoh.de/detail/index/sArticle/613651
101539595|9H.LATLA.TPE|4718755049408|BENQ|"BenQ Monitor BL2211M 55.9 cm (22"")"|hoh|141,80|7|http://admin.next.hoh.de/media/image/thumbnail//6739187724593fbf41a3ab010c26da62_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1036122
101440415|41C603|4005127416037|AIV|"AR-Adapter Skoda Fabia, VW"|hoh|16,80|2|http://admin.next.hoh.de/media/image/thumbnail//1014105_43981c024101cefed36d7eda2d4f2707_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014105
101440425|51515000|4021553015736|sonstige|"ZubehÃ¶r-Kit 51515000"|hoh|15,58|2|http://admin.next.hoh.de/media/image/thumbnail//1014107_90c692802dadd7eebc09dba7874db54c_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014107
101440688| |2050000167072|sonstige|"Distanzrolle ohne Gewinde Polystyrol"|hoh|0,16|4601||http://www.hoh.de/detail/index/sArticle/1014137
101441044|TEKAM 12.9|8018340339010|TEKO|"Universal-GehÃ¤use Aluminium Schwarz 101.34 x 62.9 x 34.54 TEKO TEKAM 12.9 1 St."|hoh|19,55|8|http://admin.next.hoh.de/media/image/thumbnail//1014188_965cadf0e4691ecad613d963204dc64d_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014188
10156138|380043|7322460042097|Doro|"Doro Secure 347 weiÃ Schnurgebundenes Seniorentelefon"|hoh|132,13|4|http://admin.next.hoh.de/media/image/thumbnail//610321_f262aefb635766054f6fb5f2ae092acc_720x600.jpg|http://www.hoh.de/detail/index/sArticle/610321
101529952|998648|4016138104530|sonstige|"Einbauwinkel / Schienen 3,5"" auf 2,5'' fÃ¼r 1x HDD / SSD"|hoh|1,67|37|http://admin.next.hoh.de/media/image/thumbnail//54481aa9cf47d1f93865587ee3a2b812_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1025251
10153763|UCTB12A|4713157731173|Enermax|"Enermax T.B.Silence Manual 800-1500rpm 10dB(A)"|hoh|8,19|3|http://admin.next.hoh.de/media/image/thumbnail//571691_cc41d30e1bb621dde3011a966b22200f_720x600.jpg|http://www.hoh.de/detail/index/sArticle/571691
101564611|H1 2.0|4515260009275|ZOOM|"Zoom H1 Aufnahme-Recorder Audio-Recorder Digital-Recorder"|hoh|83,18|30|http://admin.next.hoh.de/media/image/thumbnail//eadc8a57d0f04aefbf36ece56f2d09ee_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1021874
101540813|556249|4016138834505|Voltcraft|"VOLTCRAFT Powerbank LiIon 5200 Li-Ion 5200 mAh 556249 LiIon 5200, Mobile Stromversorgung, Zusatzakku"|hoh|27,72|63|http://admin.next.hoh.de/media/image/thumbnail//1032157_a47e8f882695b617b68c9be6f8fb7308_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1032157
101441327|MCS12|4016138579482|KSS|"KSS Leiterplattenhalter MCS MCS12 11,5 mm Polyamid"|hoh|0,11|1093|http://admin.next.hoh.de/media/image/thumbnail//1014219_76e317c3c0cb2bc30b4f5d52e466d280_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014219
101441459|3540000000|2050001621177|BERNSTEIN AG|"Universal-GehÃ¤use ABS Licht-Grau (RAL 7035) 82 x 80 x 55 Bernstein AG CT-542 1 St."|hoh|16,49|6||http://www.hoh.de/detail/index/sArticle/1014239
101441524|1590Z162|             |HAMMOND ELECTRONICS|"Universal-GehÃ¤use Druckguss Aluminium 260 x 159 x 90 Hammond Electronics 1590Z162 1 St."|hoh|60,19|4|http://admin.next.hoh.de/media/image/thumbnail//1014247_aee49e1d16aba722481258a8f2c372b7_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014247
101441562|268-418-050|2050001511928|VANDAMME|"Digitalkabel ""Green Series Digi Grade AES/EBU"" 0.14 mmÂ² GrÃ¼n Meterware VanDamme"|hoh|10,21|25|http://admin.next.hoh.de/media/image/thumbnail//1014251_a10e0e1aacc62563230d03fe7fcb2df7_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014251
101441991|AN101101|2050001645913|CHERRY SWITCHES|"Winkel-/Positions-Sensor Cherry Switches AN101101"|hoh|19,40|35|http://admin.next.hoh.de/media/image/thumbnail//1014318_23e707e14438b61ceaaa2af59156a40b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014318
101442044|93027c43|4016138764451|Voltcraft|"VOLTCRAFT 04B-8XC2 Niedervolt-Adapterset mit 2 Klinkenadapter und 6 Niedervolt-Adapter 9 Teile"|hoh|5,03|230|http://admin.next.hoh.de/media/image/thumbnail//1014332_9b232455db549be742b69cb5ce55e330_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014332
10154153|CO-9050009-WW|0843591018234|Corsair|"Corsair AF140 Quiet Edition 140mm 1150rpm 24dB(A)"|hoh|17,56|1|http://admin.next.hoh.de/media/image/thumbnail//578931_5da5b5c048576531e6541de12753472a_720x600.png|http://www.hoh.de/detail/index/sArticle/578931
101442156|NE8MC|7613187003707|NEUTRIK|"RJ45 Kabelsteckerschutz NE8MC NE8MC Nickel Neutrik Inhalt: 1 St."|hoh|3,73|57|http://admin.next.hoh.de/media/image/thumbnail//1014355_c10e474fe0315c8ca41d0282f87e37d1_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014355
101442328| |2050000161209|sonstige|"Gelenkbolzen 1 x AuÃengewinde/1 x Innengewinde Messing vernickelt SchlÃ¼sselweite 5.5 mm"|hoh|1,29|387|http://admin.next.hoh.de/media/image/thumbnail//1014385_4d1b45a968c9c04b9ab0e8df2bfc96fd_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014385
101442474|R9-126L Blue 12V|2050001139023|SCI|"LED-Signalleuchte Blau 12 V 7.5 mA SCI R9-126L Blue 12V"|hoh|1,38|1239|http://admin.next.hoh.de/media/image/thumbnail//1014415_799863cff3fe839afc1508232cadf03d_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014415
101442528|1455P2201|             |HAMMOND ELECTRONICS|"Universal-GehÃ¤use Aluminium Aluminium 223 x 120.5 x 30.5 Hammond Electronics 1455P2201 1 St."|hoh|21,07|1|http://admin.next.hoh.de/media/image/thumbnail//1014421_c03f717410ab870f566f2b5710315aea_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014421
101442582|1688722|2050001785343|Phoenix Contact|"Seriell, Parallel Adapter [1x D-SUB-Buchse 9pol. - 1x D-SUB-Buchse 9pol.] 0 m Gelb Phoenix Contact"|hoh|3,77|241|http://admin.next.hoh.de/media/image/thumbnail//1014428_02cf70eff93f2eeef7124906b3acf6e8_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014428
101442709|6418ULT-02B|4008321415240|Osram|"Osram ULTRA LIFE Soffitte Soffitte C5W 12 V 1 Paar SV8,5-8 Klar"|hoh|1,21|92|http://admin.next.hoh.de/media/image/thumbnail//1014458_c19f4834f0d41d8d4e78827cd4e9049d_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014458
101442820|CL1232A|2050001266576|CLIFF|"Klinken-Steckverbinder 6.35 mm Buchse, Einbau horizontal Polzahl: 3 Stereo Schwarz Cliff CL1232A 1 S"|hoh|1,03|84|http://admin.next.hoh.de/media/image/thumbnail//1014471_ca51678e421f89fb049f47185129d1ac_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014471
101442844|NBNC75BDD6|7613187002427|NEUTRIK|"BNC-Steckverbinder Stecker, gerade 75 &#8486; Neutrik NBNC75BDD6 1 St."|hoh|3,25|105|http://admin.next.hoh.de/media/image/thumbnail//1014476_93dce76e3bd9d4853731e95bae1425fb_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014476
101442847|50109680|2050001043511|LEUZE ELECTRONIC|"Induktiver NÃ¤herungssensor Serie IS Leuze Electronic ISS 212MM/4NO-10N-S12 BaugrÃ¶Ãe M12 Schaltabstan"|hoh|82,80|1|http://admin.next.hoh.de/media/image/thumbnail//1014479_03a47dc788bc748b598bde7cfb542e60_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014479
101442915| |4016138747850|sonstige|"DVI / VGA Adapter [1x DVI-Stecker 24+5pol. =&gt; 1x VGA-Buchse] 90Â° gewinkelt 0 m Schwarz"|hoh|16,29|164|http://admin.next.hoh.de/media/image/thumbnail//1014491_786a637f68b05a73825662a032f3a535_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014491
101566345|51MF8095AA000|5390660169854|Creative Labs|"Creative D200 Pure 2.0 Bluetooth Speaker schwarz"|hoh|58,32|11|http://admin.next.hoh.de/media/image/thumbnail//b3eedec4e2c96ef6902719b4975cedd5_720x600.jpg|http://www.hoh.de/detail/index/sArticle/997093
10156645|BP420/EU|8808992973546|LG|"LG BP420 3D Blu-ray Player schwarz"|hoh|63,82|153||http://www.hoh.de/detail/index/sArticle/616381
10153199|532175|0090159321750|Maisto|"Maisto Ford Model A, HD Design 1:24 Model"|hoh|13,03|3||http://www.hoh.de/detail/index/sArticle/581051
101542416|88026736|7318761027314|PAPYRUS|"Papyrus Plano Universal Druckerpapier 88026736DIN A3 80 g/m"" 500 Blatt WeiÃ"|hoh|6,68|217|http://admin.next.hoh.de/media/image/thumbnail//1007819_0fa7e2df83110448e33bf45bc56aac0a_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1007819
10153524|BX80637I53570|5032037043977|Intel|"Intel Core i5 3570 4x3.40GHz So1155 Box Ivy Bridge"|hoh|190,42|2|http://admin.next.hoh.de/media/image/thumbnail//568481_fb8d2659ab37daf84ea1454a893e6e58_720x600.jpg|http://www.hoh.de/detail/index/sArticle/568481
10153579|6021560|4034303014200|Intenso|"Intenso Memory Case 1TB schwarz 2,5'' USB 3.0"|hoh|50,83|21|http://admin.next.hoh.de/media/image/thumbnail//568811_0188f5856026f04f0b05da95b5451385_720x600.jpg|http://www.hoh.de/detail/index/sArticle/568811
